selected_player,similar_player,similarity_score
C Liebenberg,SD Parry,0.9853181165648663
C Liebenberg,Syed Ali Gillani,0.9804819808470686
C Liebenberg,SZ Mulani,0.9796786989640927
C Madan,P Baghel,0.9874417676797693
C Madan,Aamer Ikram,0.9817778906102342
C Madan,T Kohler-Cadmore,0.9812776433928777
C Madan,P Danci,0.9787145191999282
C Madan,D Teinaki,0.9771822224958798
C Madande,R Chopra,0.9992223565133876
C Madande,MH Cross,0.9988338888528471
C Madande,KM Jadhav,0.9983624635829178
C Madande,Khalid Kail,0.9974369483977288
C Madande,G Gune,0.9973046480495844
C Malaya,W Jackson,1.0
C Malaya,S Fowler,1.0
C Malaya,C Birch,1.0
C Malaya,S Siriotis,1.0
C Malaya,Hafeez Khan,1.0
C Munoz-Mills,J Campbell,0.9964174753535904
C Munoz-Mills,H Hiri,0.9859179477934379
C Munoz-Mills,BRM Taylor,0.9791637559272158
C Munoz-Mills,Asif Khan,0.9749885460708952
C Munoz-Mills,F du Plessis,0.971072680133091
C Munro,Md Shafiqul Haque,0.9930447600986018
C Munro,TLW Cooper,0.9927435685338374
C Munro,Amir Butt,0.9925812738589245
C Munro,YBK Jaiswal,0.9912394207800101
C Munro,JA Clarkson,0.9908408379497867
C Nanda,RT Lyons,0.9996047453255356
C Nanda,Ali Naqi,0.9989070165662267
C Nanda,TO Carmichael,0.9986686501769141
C Nanda,Monu Kumar,0.998379676768014
C Nanda,Karthik Jayaraj,0.9978055647391523
C Nunes,SM Katich,0.9996367871580915
C Nunes,RK Singh,0.9992339130838105
C Nunes,Zeeshan Sarwar,0.9992161422267842
C Nunes,RR Pant,0.9991482324915255
C Nunes,Dhruv Jurel,0.9987590762748249
C Olphert,MB Parmar,0.9998512605114646
C Olphert,D Vora,0.9996151672658553
C Olphert,Saqlain Sajib,0.9994563132802694
C Olphert,Zainullah Ihsan,0.9993994183913067
C Olphert,WT Mashinge,0.9993268740185856
C Outerbridge,G Mubiru,0.9999205134867664
C Outerbridge,A Nel,0.9993885524183227
C Outerbridge,Arshad Iqbal,0.9993654170697408
C Outerbridge,T Britton,0.998390956993472
C Outerbridge,Waqar Abbasi,0.998320829407053
C Pengkumta,SM Nash,0.9926584782832769
C Pengkumta,KP Meiyappan,0.9849934904253744
C Pengkumta,MV Pavlovic,0.9781808168822382
C Pengkumta,T Taylor,0.9777737689835792
C Pengkumta,T Wangchuk,0.9755264807972697
C Pervez,Muhammet Kursat,0.9996388744476608
C Pervez,D Gough,0.9993640577003096
C Pervez,Saran Maliwan,0.9983415012550901
C Pervez,RSK Samson,0.9982510985344129
C Pervez,Simon Sorensen,0.9981340542648314
C Potgieter,SA Asnodkar,0.9993535740202273
C Potgieter,AD Poynter,0.9993335479254755
C Potgieter,SA Wijeratne,0.998164136051007
C Potgieter,AWJ Auguste,0.9981182938589875
C Potgieter,H Jangariya,0.997989439404773
C Pyle,TC Barker,0.9996852598578766
C Pyle,Anuj Rawat,0.9994939733023965
C Pyle,Ali Raza,0.9991446967027563
C Pyle,MJ Prior,0.9990797349266498
C Pyle,NV Ojha,0.9988522839178035
C Rathanak,W Jackson,1.0
C Rathanak,S Fowler,1.0
C Rathanak,C Birch,1.0
C Rathanak,S Siriotis,1.0
C Rathanak,Hafeez Khan,1.0
C Rice,W Jackson,1.0
C Rice,S Fowler,1.0
C Rice,C Birch,1.0
C Rice,S Siriotis,1.0
C Rice,Hafeez Khan,1.0
C Roberts,Aditya Panwar,0.9806004218644556
C Roberts,SKS Gill,0.9564619132489341
C Roberts,Mohammad Amin,0.9521775542346804
C Roberts,Chaudhary Akram,0.9489689270073686
C Roberts,CPPM Sadun,0.9450226844303385
C Rububagumya,MA Starc,0.9874177422415551
C Rububagumya,DS Kulkarni,0.9826852707013132
C Rububagumya,Khizar Hayat,0.980805915631648
C Rububagumya,A Kumble,0.9798848371489661
C Rububagumya,S Vijay Unni,0.9787057205618673
C Rumistrzewicz,Waqar Ali,0.9711732008213257
C Rumistrzewicz,SVE Bharathi,0.9670602754645807
C Rumistrzewicz,GM Muthui,0.9637380975801833
C Rumistrzewicz,G Bakiweyem,0.9542453966215315
C Rumistrzewicz,YM Nkanya,0.9538546396476806
C Sakariya,Mujeeb Ur Rahman,0.9657103891640166
C Sakariya,M Ozturk,0.9636713544264274
C Sakariya,TS Mills,0.9565758836531449
C Sakariya,O Thomas,0.9545139183247908
C Sakariya,AS Rajpoot,0.9532179687252786
C Shivakumar,AA Noffke,0.9752575893856211
C Shivakumar,K Kekez,0.968661567742833
C Shivakumar,Wasim Al Balushi,0.9527604053264132
C Shivakumar,MFI Assuncao,0.9472055270040922
C Shivakumar,Taher Muhammad,0.9469618466874715
C Simmonds,W Jackson,1.0
C Simmonds,S Fowler,1.0
C Simmonds,C Birch,1.0
C Simmonds,S Siriotis,1.0
C Simmonds,Hafeez Khan,1.0
C Smith,Junaid Sheikh,0.9882230685296034
C Smith,S Muthusamy,0.9801910120522543
C Smith,HN Ya France,0.9681462683676637
C Smith,CM Mbebe,0.9665598989325769
C Smith,Aryan Lakra,0.9653090001215335
C Sridev,Yusuf Ebrahim,0.9797626149196429
C Sridev,PUKK Arachchige,0.9719433407037629
C Sridev,Krish Bhagat,0.9707297721678615
C Sridev,AAP Atkinson,0.9706477154054148
C Sridev,DV Varghese,0.9676135775802754
C Stephenson,Mohomed Saddam,0.9999935975929684
C Stephenson,L Ruane,0.9999688402135382
C Stephenson,JS Jesani,0.9999688402135382
C Stephenson,HH Dippenaar,0.9999688402135382
C Stephenson,Khurram Shahzad,0.999915592488477
C Sudarsanan,JS Iggo,0.9789275689276944
C Sudarsanan,Tafseer Ali,0.9760048962324294
C Sudarsanan,C Bevin,0.9624529056714044
C Sudarsanan,TAW Patterson,0.9613189677615078
C Sudarsanan,J Baleicikoibia,0.9567475576441676
C Tchale,Neeraj Mishra,0.9942782995947044
C Tchale,M Manivannan,0.9738011603061567
C Tchale,Bhumeshswar Jagroo,0.9706240880762104
C Tchale,TS Mills,0.9602108863039891
C Tchale,MW Parkinson,0.9598421760366894
C Tear,MO Kitunda,0.9971212001504511
C Tear,PG Fulton,0.9971011392093438
C Tear,A Kainessie,0.9970276732215846
C Tear,W McClintock,0.9969467228261644
C Tear,MR Kumar,0.996738120346913
C Tlali,Muhammad Kaleem,0.9990159176567971
C Tlali,A Chopra,0.9974914131558008
C Tlali,J Figy John,0.9956997772053494
C Tlali,RHO Saunders,0.9956803888696919
C Tlali,OO Bascome,0.9954168816575262
C Tommy,MPS Cheema,0.9981501204630857
C Tommy,TA Blundell,0.9972943056072492
C Tommy,TG Gordon,0.9964142191686672
C Tommy,Shahnawaz Patel,0.996026036215209
C Tommy,Ahsan Abbasi,0.9959956524480413
C Trott,Abraar Khan,0.9947508285741223
C Trott,S Ogundipe,0.9937917210180449
C Trott,T Cross,0.9906979104295784
C Trott,DE Martel,0.9870597945384957
C Trott,KK Dobell,0.9868227267267735
C Udekwe,Atif Mehmood,0.9873869019648402
C Udekwe,S Vashisht,0.9849281048518187
C Udekwe,Mohammad Kamran,0.9763172209688546
C Udekwe,Ahmadullah Shinwari,0.9737781813003634
C Udekwe,AA Rahayu,0.9652386102243772
C Viljoen,Usman Khalid,0.9871256073642214
C Viljoen,B Masaba,0.9844648954092544
C Viljoen,Raza Iqbal,0.9824366438091535
C Viljoen,Gaurav Tiwari,0.9796602617390111
C Viljoen,Amjad Javed,0.9793996226394398
C Waiswa,B Mavuta,0.9947856950905182
C Waiswa,Amandeep Singh,0.9812020036969692
C Waiswa,Zain Muzaffar,0.964939001918212
C Waiswa,AD Mascarenhas,0.9607894140653122
C Waiswa,N Hirani,0.9575745342784567
C Watuwa,W Jackson,1.0
C Watuwa,S Fowler,1.0
C Watuwa,C Birch,1.0
C Watuwa,S Siriotis,1.0
C Watuwa,Hafeez Khan,1.0
C Webster,AS Yadav,0.9973519947575727
C Webster,Faizan Asif,0.9960513725361181
C Webster,NJ Maddinson,0.9929330613829462
C Webster,M Bhaiji,0.9928742996857959
C Webster,Haseebullah Khan,0.9920706884263677
C Wickramasinghe,SS Pathirana,0.9762238794999559
C Wickramasinghe,CM Mbebe,0.9718096998068252
C Wickramasinghe,JA Davies,0.9716469110632423
C Wickramasinghe,K Upadhyay,0.9649977507366114
C Wickramasinghe,T Kahamker,0.9590353336406074
C Wright,K Piet,0.9857644101337811
C Wright,S Badree,0.9827084575204645
C Wright,Mohammad Ghazanfar,0.982020129241013
C Wright,MB Tambe,0.9789531116164857
C Wright,D Jakiel,0.9767575940674642
C Zavoiu,KR Ebanks,0.993728636482645
C Zavoiu,Jaikumar Thakur,0.9881952040867887
C Zavoiu,R Goodwin,0.9881588076742026
C Zavoiu,Akash Babu,0.9879150076211229
C Zavoiu,Suhrawadi Shuvo,0.9843454636355159
C Zhuwao,D Khanal,0.9986994752828572
C Zhuwao,AG Paunikar,0.9982571839468443
C Zhuwao,AAA Patel,0.9966134087071429
C Zhuwao,BV Save,0.9962453449976517
C Zhuwao,DS Lehmann,0.9933514863277498
C de Grandhomme,Hadisullah Tarakhel,0.992753769503548
C de Grandhomme,SSB Magala,0.9920508625975274
C de Grandhomme,Mohammad Ashraful,0.9918956019179707
C de Grandhomme,M Shahrukh Khan,0.9888185523208297
C de Grandhomme,LJ Wright,0.9883056318995547
CA Ingram,PJ Moor,0.9998534235052683
CA Ingram,D Padikkal,0.9997365900950912
CA Ingram,Usman Patel,0.9992311458794099
CA Ingram,Tanzid Hasan,0.9989821719404701
CA Ingram,VS Solanki,0.9988469390048863
CA Keita,V Pulibanti,0.9837566646825323
CA Keita,S Shailesh,0.9760216849015318
CA Keita,NT Gireesh,0.9724361597820228
CA Keita,B Siddharth,0.9704897355282995
CA Keita,R Johnson,0.9696052869840142
CA Liyanage,Sunny Gupta,0.9993085656741433
CA Liyanage,Hein Zin Aung,0.9983416109832349
CA Liyanage,N Thailappan,0.9967165725713067
CA Liyanage,Sajedul Islam,0.9961235503282077
CA Liyanage,Musheer Khan,0.9927906483037174
CA Lynn,HG Munsey,0.9993410944858723
CA Lynn,JM Bairstow,0.9991794805925585
CA Lynn,MN van Wyk,0.9988882373014105
CA Lynn,Kartik Sharma,0.9983935100387408
CA Lynn,JJ Roy,0.998343617277404
CA Pujara,WTS Porterfield,0.9983566254638174
CA Pujara,V Sibanda,0.9982201324492641
CA Pujara,S Hook,0.9978577079305057
CA Pujara,A Rajshekara,0.9976951898848578
CA Pujara,BI Dilruksha,0.9972469967412667
CA Soper,D Jakiel,0.9886390710490592
CA Soper,R Sakurano-Thomas,0.9691802793655369
CA Soper,C Wright,0.9619215478496548
CA Soper,SMSM Senanayake,0.9575218651963121
CA Soper,N Tanner,0.9559051666064542
CA Young,A Nehra,0.9975056784401215
CA Young,L Balaji,0.996230556316682
CA Young,I Sharma,0.9957270952206996
CA Young,PVD Chameera,0.9950843827605631
CA Young,SK Trivedi,0.9950560100961346
CAH Stevenson,A Gupta,0.9933301775855321
CAH Stevenson,P Taylor,0.9900121182990352
CAH Stevenson,Davion Codner,0.9870718813335803
CAH Stevenson,Waqas Ali,0.9839909922474391
CAH Stevenson,Pratis GC,0.9795519185276841
CAJ Meschede,Tilak Varma,0.9975045456880138
CAJ Meschede,H Pieterse,0.9900311959367954
CAJ Meschede,A Donovan,0.9867173320355267
CAJ Meschede,CG Williams,0.9858983428795641
CAJ Meschede,Bilal Masud,0.9837588194938954
CAK Rajitha,CJ Dala,0.9347733271213605
CAK Rajitha,NA Karnik,0.9329974991266918
CAK Rajitha,T Gwandu,0.9284920660476154
CAK Rajitha,S Tosic,0.9191404786414537
CAK Rajitha,JM Vujinovich,0.9019939712481639
CAK Walton,SB Patel,0.9995149779144462
CAK Walton,T de Zorzi,0.9987086381332886
CAK Walton,S Tharanga,0.9980077860067699
CAK Walton,O Bascome,0.9978925432670015
CAK Walton,B Fitchet,0.9975017943693191
CB Mpofu,Kartik Tyagi,0.9653677016593923
CB Mpofu,AS Rajpoot,0.957266383745529
CB Mpofu,M Magagula,0.9473124122455598
CB Mpofu,DAM Louis,0.9443095108441109
CB Mpofu,Rasikh Salam,0.9394926779284398
CB Ondoa,TV Badri Narayanan,0.9965237065592186
CB Ondoa,G Ganbold,0.9954052832500367
CB Ondoa,A Khakimov,0.994525581860004
CB Ondoa,FE Carava,0.9934755238039787
CB Ondoa,Z Makadji,0.9920356946247785
CB Roposo,Ahmadullah Shinwari,0.973231309992021
CB Roposo,HV Mandhyan,0.9712504479965159
CB Roposo,S Vashisht,0.9685410807476547
CB Roposo,Pyae Phyo Wai,0.9594967452429134
CB Roposo,SK Awiah,0.9542602348418329
CB Sole,Anureet Singh,0.9384917301559766
CB Sole,J Ramanandi,0.9308778841517522
CB Sole,S Snater,0.9304381336715575
CB Sole,Jahandad Khan,0.9201865433180967
CB Sole,Vijaykumar Vyshak,0.9115469578255088
CBRLS Kumara,Mujeeb Ur Rahman,0.9712204203434031
CBRLS Kumara,Naseem Shah,0.9619208987481723
CBRLS Kumara,Mukesh Kumar,0.9531396440314441
CBRLS Kumara,R Sai Kishore,0.936299507266438
CBRLS Kumara,D Ravu,0.9244676408103197
CC Blake,Waqar Abbasi,0.9998040281027321
CC Blake,AJ McKay,0.9996229321346067
CC Blake,G Axtell,0.9994901102983205
CC Blake,P Gopalkrishnan,0.999283458642715
CC Blake,Nasir Aziz,0.998832871186612
CC Machado,S Smith,0.9995715093230845
CC Machado,FE Carava,0.9981524492411337
CC Machado,M Vaik,0.9960437138799504
CC Machado,Zhuang Zelin,0.9947607771195947
CC Machado,SN Pathirana,0.9944280905569088
CD Barnwell,M Shahrukh Khan,0.9855821402011963
CD Barnwell,Manan Ali,0.9786513865849614
CD Barnwell,DB Ravi Teja,0.9779329699399599
CD Barnwell,Rupesh Singh,0.9753065199571472
CD Barnwell,MK Lomror,0.9713829588639507
CD McMillan,TP Ura,0.9982133270477738
CD McMillan,PB Gouge,0.9977200721096144
CD McMillan,Zeeshan Sarwar,0.9975869396691563
CD McMillan,C Nunes,0.9975432837635846
CD McMillan,RR Rossouw,0.9969066101805288
CD Wallace,TA Blundell,0.9992286721859619
CD Wallace,N Saini,0.9987429874050905
CD Wallace,A Langham,0.9979153513495191
CD Wallace,PA Reddy,0.9975581479596966
CD Wallace,Shahnawaz Patel,0.9971113584321802
CD de Lange,Isaiah O'Brien,0.9862865639938866
CD de Lange,Abdurrahman Ahmadzai,0.9861009025235391
CD de Lange,K Venkatraman,0.9779572256760956
CD de Lange,Saran Aslam,0.9743463005191079
CD de Lange,Tejwinder Singh,0.974238398001075
CE McConchie,Mosaddek Hossain,0.9663178159693493
CE McConchie,Afif Hossain,0.9633809713605398
CE McConchie,AD Mascarenhas,0.9626342151304996
CE McConchie,Nasir Hossain,0.9525989540355815
CE McConchie,J Jarvis,0.9517922938603378
CG Campbell,B Mngoma,0.9996620566174466
CG Campbell,GW Aldridge,0.9996045714465499
CG Campbell,SS Agarwal,0.9978914016623646
CG Campbell,Gurnoor Brar,0.997725824585847
CG Campbell,F Choudary,0.9976840008414593
CG Osborne,Bhargav Narasimha,0.9885923561178959
CG Osborne,Nazwan Ismail,0.9673172489162016
CG Osborne,Prasad Anish,0.9636746497773861
CG Osborne,WP Myburgh,0.9425139863295237
CG Osborne,S Banamali,0.9424786405176055
CG Williams,Bilal Masud,0.9962540226631043
CG Williams,A Donovan,0.9937670161742369
CG Williams,MTMMJ Ave,0.991239628243419
CG Williams,Tilak Varma,0.9902215023064267
CG Williams,JV Chand,0.9890430700011803
CH Gayle,RG Sharma,0.9870850096916995
CH Gayle,Karanbir Singh,0.9831393385092687
CH Gayle,TM Dilshan,0.9818543058970204
CH Gayle,AN Ahmed,0.9801697739170636
CH Gayle,R Satheesan,0.9770031897463547
CH Morris,GH Dockrell,0.9985166639732581
CH Morris,PJ Cummins,0.9953476444149741
CH Morris,Mohammad Nawaz,0.9951330950142961
CH Morris,JA Morkel,0.9946630943101243
CH Morris,JO Holder,0.9932754007182768
CJ Anderson,IDM Latin,0.9931416314544645
CJ Anderson,Waji Ul Hassan,0.9924713801494391
CJ Anderson,AK Markram,0.9920636782042925
CJ Anderson,SPD Smith,0.9920042454409579
CJ Anderson,C Bosch,0.985476087573822
CJ Bowes,Shafiq Sharif,0.9996669856890548
CJ Bowes,Mohammad Rizlan,0.9991483685006168
CJ Bowes,DP Hyatt,0.9990279415541305
CJ Bowes,Micheal Das,0.9988036898190572
CJ Bowes,AK Sah,0.9984662730424307
CJ Boyce,J Lassayo,0.9979031014232984
CJ Boyce,BP Adapaka,0.9937814385314527
CJ Boyce,JM Muirhead,0.9904151996630002
CJ Boyce,MMR Obili,0.9895824898137427
CJ Boyce,Tauqeer Hussain,0.989287742194582
CJ Chibhabha,RM Hira,0.9956495128826567
CJ Chibhabha,Ilyas Ataullah,0.9929370033202018
CJ Chibhabha,WAE Burton,0.9900096820191844
CJ Chibhabha,M Gogev,0.9889077208897137
CJ Chibhabha,PC Valthaty,0.9869056045439851
CJ Dala,MP Ainsworth,0.9694661496114425
CJ Dala,T Gwandu,0.9664500891752201
CJ Dala,CAK Rajitha,0.9347733271213605
CJ Dala,J Singye,0.9198215351785177
CJ Dala,B Kgosiemang,0.9132639902617326
CJ Delany,Raghav Dhawan,0.9982754212062482
CJ Delany,Hamza Khan,0.9862697332402038
CJ Delany,VN Veetil,0.9667142728433623
CJ Delany,OJR Groves,0.9655239688753814
CJ Delany,Nazmul Hossain Shanto,0.965210491737229
CJ Ferguson,Y Jalloh,0.9989052870332427
CJ Ferguson,J Alegra,0.9987750833938857
CJ Ferguson,Abdul Shakoor,0.9985018506742126
CJ Ferguson,Vineet Shah,0.9983608215528534
CJ Ferguson,S Mathur,0.9982649203784292
CJ Gannon,K Burrows,0.9788420130321048
CJ Gannon,GB Hogg,0.9717713647488113
CJ Gannon,AB Agarkar,0.9702444323350324
CJ Gannon,DR Flynn,0.9684163066201041
CJ Gannon,KRP Silva,0.9641419702880331
CJ Green,UWMBCA Welegedara,0.9991118219377481
CJ Green,Abu Jayed,0.9901263681518421
CJ Green,Fawad Ahmed,0.9852490925262177
CJ Green,KAB Hynam-Nyberg,0.9814409152824748
CJ Green,MS Panesar,0.9781316943860819
CJ Jordan,SN Thakur,0.999291708826142
CJ Jordan,KV Sharma,0.9983554594270723
CJ Jordan,JD Unadkat,0.997647734464049
CJ Jordan,R Bhatia,0.9966863592942179
CJ Jordan,TG Southee,0.995776846113966
CJ Langford,A Venkatesh,0.9888286287390312
CJ Langford,S Gill,0.9762247606797736
CJ Langford,Surya Anand,0.975859404609504
CJ Langford,Hamid Mahmood,0.9748442216746526
CJ Langford,Adam Senn,0.9716220019196319
CJ McKay,AS Mehmi,0.9894788115462668
CJ McKay,Naseem Khan,0.9859459516718397
CJ McKay,Nazmul Islam,0.970966009190791
CJ McKay,K Modise,0.9709322900311225
CJ McKay,RMS Eranga,0.9686280191894983
CJ Stamp,Rehman Abdul,0.9965589508212267
CJ Stamp,LB Ferbrache,0.9964109888413224
CJ Stamp,Javed Maroofkhail,0.9940920346038966
CJ Stamp,J Barker,0.9935602100740015
CJ Stamp,R Escobar,0.9930458977846384
CJA Amini,A Vala,0.9964099796763768
CJA Amini,DS Airee,0.9941195927177964
CJA Amini,Aqib Ilyas,0.9931328910550057
CJA Amini,Basil Hameed,0.9911909113058166
CJA Amini,AD Mathews,0.990373094643207
CJO Smith,PK Garg,0.9989887646905541
CJO Smith,TK Musakanda,0.9980628826967533
CJO Smith,Flynn Zahra,0.9979641322237733
CJO Smith,Jubaid Ahamed,0.9959550392553995
CJO Smith,A Langham,0.9951193414442293
CJPF Kalugamage,V Baskaran,0.983701227117555
CJPF Kalugamage,Raaz Mohammad,0.9827405757144303
CJPF Kalugamage,P Koech,0.9799333301050456
CJPF Kalugamage,LN Rajbanshi,0.9721926524941872
CJPF Kalugamage,Zaker Taqawi,0.971567290344012
CK Coventry,SU Parakh,0.9985406913478839
CK Coventry,Sunny Singh,0.9972307844749836
CK Coventry,ZJ van Vuuren,0.9962768829257679
CK Coventry,Azam Khan,0.9961895913690721
CK Coventry,A Raza,0.9941224368797265
CK Jasmat,Akhil Anil,0.9866983120844676
CK Jasmat,Zaheer Zahiri,0.983446326930341
CK Jasmat,H Carlyon,0.9811895916066875
CK Jasmat,PK Matautaava,0.976953645676327
CK Jasmat,T Rossi,0.9738658291823418
CK Kapugedera,Muhammad Umar,0.99984561375536
CK Kapugedera,Khurram Nawaz,0.9990488495116868
CK Kapugedera,Khalid Kail,0.9983518356940801
CK Kapugedera,Khizer Ahmed,0.9981843638134243
CK Kapugedera,J Mees,0.9978817688068765
CK Langeveldt,V Jatinder Kumar,0.9918606824516534
CK Langeveldt,KB Ahir,0.9726271895336767
CK Langeveldt,GD McGrath,0.9723972851351986
CK Langeveldt,Arif Ullah,0.9722141435509914
CK Langeveldt,Mukesh Kumar,0.9620013323754538
CK Tshuma,J Thinley,0.9996121022523714
CK Tshuma,ND Doshi,0.9993454399216264
CK Tshuma,S Alavala,0.998975085579669
CK Tshuma,Afif Khattak,0.9989057471475361
CK Tshuma,Navid Abdollahpour,0.9983041766550687
CL Cairns,M Gherasim,0.9960840740242436
CL Cairns,MBS Jonkman,0.9945791217518671
CL Cairns,RA Tappin,0.9916705743983475
CL Cairns,Zikria Islam,0.9916195539160171
CL Cairns,S Kruger,0.9909865809897865
CL White,Hamza Dar,0.9949766903146189
CL White,NMS Param,0.994554902894248
CL White,M Simpson-Parker,0.9924868782794384
CL White,Razmal Shigiwal,0.991832097632285
CL White,K Kadowaki-Fleming,0.9909448194480496
CM Akachukwu,D Marks,0.9392947743298193
CM Akachukwu,Waqas Barkat,0.9387299726387653
CM Akachukwu,Hassan Khan Mohammad,0.9274122304827123
CM Akachukwu,Asad Ali Rehemtulla,0.9247495615911507
CM Akachukwu,Sinan Khan,0.912413541985114
CM Carroll,PD Collingwood,0.9991231122925631
CM Carroll,MW Machan,0.9958264262294565
CM Carroll,V Kohli,0.9957940023231567
CM Carroll,J van Heerden,0.9926815750566328
CM Carroll,Shubham Ranjane,0.9898845427279191
CM Gautam,E Dusingizimana,0.9998603909105273
CM Gautam,N Jagadeesan,0.998854651669614
CM Gautam,KD Kesuma,0.9981511277408431
CM Gautam,Awais Ahmed,0.9981306406520555
CM Gautam,Khalid Shah,0.9980933589024604
CM Mbebe,Yasir Mehmood,0.9741637629784656
CM Mbebe,HN Ya France,0.9740893497868157
CM Mbebe,SS Pathirana,0.9718811226244577
CM Mbebe,C Wickramasinghe,0.9718096998068252
CM Mbebe,Zulfiqar Babar,0.9680623122816615
CM McBride,Chamalka Fernando,0.9914090872039995
CM McBride,K Sonavale,0.9745205404921391
CM McBride,T Rajiv,0.9654456550361722
CM McBride,Fayaz Mohammad,0.9595101284712132
CM McBride,L Maphane,0.9487785570520006
CM Rocca,J Gumbie,0.996828338645241
CM Rocca,JJ Chicuele,0.996761625422707
CM Rocca,N Mapunda,0.9965289887784521
CM Rocca,C Forbes,0.9949215568929688
CM Rocca,Kau Qalo,0.9946070339321141
CM Wright,K Boniface,0.9763144557841045
CM Wright,LN Onyango,0.9727739542302349
CM Wright,WA Mota,0.972449902094477
CM Wright,S Banamali,0.9518887814231166
CM Wright,K Christie,0.942518900755233
CMW Read,RW Chakabva,0.9992674061606305
CMW Read,Haseebullah Khan,0.9990893251239903
CMW Read,N Sindhu,0.9985954643847492
CMW Read,Rasheed Ali Mamadkhel,0.9982744441785686
CMW Read,MP Vaughan,0.9981718883001403
CN Ackermann,Muhammad Arfan,0.984336171308846
CN Ackermann,MR Swart,0.980329239464568
CN Ackermann,M Syahadat Ramli,0.9798245351225542
CN Ackermann,A Venkatesh,0.9702521947950126
CN Ackermann,K Motlanka,0.969499770402097
CN Greaves,Ahsan Malik,0.9956560582836257
CN Greaves,Harpreet Brar,0.9841097510410467
CN Greaves,RL Chase,0.9838748719896452
CN Greaves,Mohammad Saifuddin,0.9836426827591815
CN Greaves,MC Henriques,0.9816791925952328
CN Kakuru,K Doriga,0.998524838009626
CN Kakuru,Shahnawaz Patel,0.9980017335751792
CN Kakuru,NA Rock,0.9961858633036328
CN Kakuru,A Langham,0.9958255142378492
CN Kakuru,KB Arun Karthik,0.9952401251001214
CN Onwuzulike,DR Patankar,0.9988577769890927
CN Onwuzulike,Nishat Sakib,0.9985405907281286
CN Onwuzulike,XM Marshall,0.9980346350557169
CN Onwuzulike,MO Kitunda,0.9980245402603889
CN Onwuzulike,NR Welch,0.9968926662987228
CO Obuya,Mohammed Qasim,0.9945953959100134
CO Obuya,Faheem Nazir,0.9913012734738043
CO Obuya,F Damiao Couana,0.9911627528904845
CO Obuya,S Gooch,0.9887703948018061
CO Obuya,DMW Rawlins,0.9875425587166223
CP Dowle,W Jackson,1.0
CP Dowle,S Fowler,1.0
CP Dowle,C Birch,1.0
CP Dowle,S Siriotis,1.0
CP Dowle,Hafeez Khan,1.0
CP Rizwan,SG Mangela,0.9997237928209053
CP Rizwan,SH Venugopal,0.997788739274908
CP Rizwan,T Bharaj,0.9960915410523834
CP Rizwan,AP Rajeevan,0.9958125295199312
CP Rizwan,LRPL Taylor,0.9943237234684011
CP Schofield,Gaurav Mishra,0.9945171177462125
CP Schofield,Saqib Zulfiqar,0.9786219578046068
CP Schofield,A Choudhary,0.9767146758681955
CP Schofield,J Yadav,0.9658992830941613
CP Schofield,Aditya Panwar,0.9657933420401428
CP Turkich,J West,0.9984989179491222
CP Turkich,SR Mohan,0.9976665796246228
CP Turkich,S Pokhriyal,0.9954118995280493
CP Turkich,D Cato,0.9948768241559641
CP Turkich,Usman Mushtaq,0.9945199152474421
CPPM Sadun,Milind Kumar,0.9782650712921459
CPPM Sadun,JO Adedeji,0.9743134852854171
CPPM Sadun,NT Rajendran,0.9593856444497482
CPPM Sadun,K Motlanka,0.9572163974091165
CPPM Sadun,KN Chaddha,0.9485639525640427
CR Brathwaite,Rafiullah,0.9932214597234413
CR Brathwaite,Rehan Ahmed,0.9883570085458735
CR Brathwaite,Azmatullah Omarzai,0.980860115097452
CR Brathwaite,Saghir Khan,0.9807702824630393
CR Brathwaite,Ibrar Ahmad,0.9789423778807897
CR Ervine,Selim Salau,0.9994165402681775
CR Ervine,BB Samantray,0.9990430871725701
CR Ervine,RR Bastiansz,0.9980354235546676
CR Ervine,Saud Islam,0.9980244104815977
CR Ervine,Mohammad Naim,0.9980242298029541
CR Foggo,Vinay Iyer,0.9999999999999999
CR Foggo,P Abanda,0.9984713071765143
CR Foggo,Ali Abbas,0.9972131239791542
CR Foggo,Wei Guo Lei,0.9969220622102856
CR Foggo,Ashish Gupta,0.9944097514628543
CR Richards,AR Odedara,0.9953246281092365
CR Richards,P Suman Bhai Ahir,0.9950652276001385
CR Richards,Azim Patel,0.9940280832159856
CR Richards,E Hasahya,0.9933842441332129
CR Richards,DR Shorey,0.9933554493365278
CR Suryawanshi,T Moses,0.9926542812607344
CR Suryawanshi,T Ulutuna,0.9892347928090757
CR Suryawanshi,M Mwamadi,0.9876202685997626
CR Suryawanshi,EF Faalupega,0.9872166576734343
CR Suryawanshi,S Dhaniram,0.9857575605738307
CR Woakes,MM Baig,0.9878135753579774
CR Woakes,Haroon Arshad,0.9851094895292669
CR Woakes,Rizwan Haider,0.9830449257703859
CR Woakes,Azhar Mahmood,0.9815260139120955
CR Woakes,AR Cusack,0.978592806966714
CRD Fernando,Muhammad Rohid,0.9857563912087227
CRD Fernando,KAJ Roach,0.9764946174840646
CRD Fernando,Elan Talker,0.9654924890661285
CRD Fernando,TK Lal,0.9587024207531788
CRD Fernando,Musawar Shah,0.9484628507399884
CS Baugh,G Kaltongga,1.0
CS Baugh,A Nimaga,0.9974211937794567
CS Baugh,GM Hamilton,0.9964407290944433
